 0.850  0.500  0.070	 0.783  0.453  0.091	 1.441  0.757  0.144	 0.080  0.065 -0.158	-0.00413
 0.850  0.450  0.070	 0.803  0.425  0.087	 1.479  0.703  0.076	 0.082  0.062 -0.159	-0.00266
 0.850  0.400  0.070	 0.804  0.402  0.108	 0.266  0.355  0.628	 0.083  0.057 -0.155	-0.01998
 0.850  0.350  0.070	 0.806  0.339  0.096	 1.336  1.346  0.209	 0.086  0.044 -0.155	-0.02349
 0.850  0.300  0.070	 0.840  0.295  0.075	 0.555  0.399  0.256	 0.085  0.047 -0.159	-0.02250
 0.850  0.250  0.070	 0.839  0.247  0.074	 0.138  1.027  0.104	 0.088  0.043 -0.157	-0.02511
 0.850  0.200  0.070	 0.849  0.200  0.070	 0.107  0.997  0.093	 0.090  0.038 -0.157	-0.02666
 0.850  0.150  0.070	 0.850  0.150  0.070	-0.012  1.139  0.047	 0.090  0.034 -0.157	-0.02741
 0.850  0.100  0.070	 0.850  0.100  0.070	-0.068  1.167 -0.016	 0.091  0.027 -0.157	-0.02772
 0.850  0.050  0.070	 0.850  0.050  0.070	 0.003  1.126 -0.021	 0.091 -0.001 -0.155	-0.02833
 0.850  0.000  0.070	 0.850  0.000  0.070	 0.016  1.092 -0.044	 0.091 -0.005 -0.155	-0.02830
 0.850 -0.050  0.070	 0.773 -0.063  0.090	 0.017  1.366 -0.080	 0.074 -0.021 -0.149	-0.01127
 0.850 -0.100  0.070	 0.833 -0.091  0.081	-0.118  1.262  0.022	 0.090 -0.013 -0.155	-0.02684
 0.850 -0.150  0.070	 0.834 -0.144  0.077	-0.106  0.973 -0.071	 0.089 -0.018 -0.155	-0.02650
 0.850 -0.200  0.070	 0.830 -0.195  0.093	-0.232  0.633 -0.266	 0.089 -0.021 -0.155	-0.02599
 0.850 -0.250  0.070	 0.809 -0.236  0.086	-1.310  0.707  0.007	 0.087 -0.026 -0.155	-0.02368
 0.850 -0.300  0.070	 0.612 -0.359  0.022	 0.695  0.051 -1.463	 0.064 -0.048 -0.162	-0.00109
 0.850 -0.350  0.070	 0.720 -0.301  0.050	 0.045  1.300 -0.320	 0.079 -0.034 -0.159	-0.01652
 0.850 -0.400  0.070	 0.763 -0.343  0.100	-1.332  0.834 -0.054	 0.081 -0.042 -0.155	-0.01841
 0.850 -0.450  0.070	 0.744 -0.365  0.116	-0.845  0.777 -0.331	 0.078 -0.044 -0.152	-0.01491
 0.850 -0.500  0.070	 0.711 -0.447  0.232	-0.832  0.884 -0.459	 0.076 -0.053 -0.144	-0.01341
 0.900  0.500  0.070	 0.806  0.444  0.102	-1.328 -0.016  0.627	 0.084  0.064 -0.158	-0.00550
 0.900  0.450  0.070	 0.826  0.413  0.097	 1.891  0.696  0.077	 0.087  0.062 -0.160	-0.00554
 0.900  0.400  0.070	 0.817  0.362  0.095	 0.031  0.490  0.425	 0.084  0.054 -0.155	-0.02154
 0.900  0.350  0.070	 0.840  0.338  0.078	 1.443  0.750  0.056	 0.088  0.050 -0.159	-0.02529
 0.900  0.300  0.070	 0.858  0.286  0.086	 1.319  0.556  0.064	 0.089  0.047 -0.158	-0.02637
 0.900  0.250  0.070	 0.870  0.243  0.082	 1.315  0.488 -0.059	 0.091  0.042 -0.159	-0.02821
 0.900  0.200  0.070	 0.860  0.189  0.084	 0.219  0.932  0.069	 0.091  0.038 -0.156	-0.02763
 0.900  0.150  0.070	 0.875  0.147  0.080	 0.183  0.473  0.064	 0.092  0.034 -0.157	-0.02859
 0.900  0.100  0.070	 0.877  0.102  0.078	-0.293  0.456 -0.012	 0.092  0.030 -0.158	-0.02901
 0.900  0.050  0.070	 0.848  0.053  0.095	 0.364  1.168  0.082	 0.090 -0.006 -0.152	-0.02663
 0.900  0.000  0.070	 0.874  0.002  0.083	-0.159  0.674  0.040	 0.093 -0.005 -0.155	-0.02982
 0.900 -0.050  0.070	 0.873 -0.041  0.103	-0.059  0.577  0.142	 0.093 -0.008 -0.153	-0.02963
 0.900 -0.100  0.070	 0.857 -0.091  0.087	-0.153  0.849 -0.092	 0.092 -0.013 -0.155	-0.02865
 0.900 -0.150  0.070	 0.835 -0.107  0.114	-0.030  1.085 -0.066	 0.089 -0.010 -0.152	-0.02593
 0.900 -0.200  0.070	 0.843 -0.177  0.102	 0.279  0.394 -0.405	 0.090 -0.020 -0.154	-0.02690
 0.900 -0.250  0.070	 0.827 -0.216  0.103	-0.722  0.591 -0.202	 0.088 -0.025 -0.154	-0.02477
 0.900 -0.300  0.070	 0.815 -0.232  0.090	-0.470  0.737 -0.228	 0.088 -0.026 -0.155	-0.02524
 0.900 -0.350  0.070	 0.806 -0.287  0.106	-0.799  0.692 -0.131	 0.087 -0.034 -0.156	-0.02448
 0.900 -0.400  0.070	 0.790 -0.325  0.119	-1.462  0.714 -0.134	 0.086 -0.039 -0.154	-0.02272
 0.900 -0.450  0.070	 0.828 -0.390  0.096	 1.663 -0.217 -0.698	 0.085 -0.045 -0.167	-0.02197
 0.900 -0.500  0.070	 0.746 -0.365  0.141	 0.051  0.631 -0.302	 0.078 -0.044 -0.150	-0.01521
 0.950  0.500  0.070	 0.761  0.526  0.119	-1.640  0.300  0.652	 0.070  0.077 -0.156	-0.00735
 0.950  0.450  0.070	 0.825  0.388  0.118	-2.794 -0.524  0.597	 0.085  0.058 -0.154	-0.00047
 0.950  0.400  0.070	 0.848  0.353  0.020	-0.131  0.026  0.688	 0.091  0.043 -0.180	-0.02785
 0.950  0.350  0.070	 0.844  0.334  0.094	-1.606  0.045  0.602	 0.089  0.050 -0.157	-0.02575
 0.950  0.300  0.070	 0.868  0.282  0.094	 1.507  0.537  0.019	 0.092  0.043 -0.158	-0.02923
 0.950  0.250  0.070	 0.883  0.234  0.094	 1.512  0.447 -0.084	 0.094  0.038 -0.158	-0.03087
 0.950  0.200  0.070	 0.866  0.199  0.082	-0.373  0.225  0.041	 0.090  0.039 -0.159	-0.02699
 0.950  0.150  0.070	 0.886  0.146  0.094	-0.079  0.408  0.171	 0.093  0.032 -0.157	-0.03001
 0.950  0.100  0.070	 0.870  0.092  0.092	-0.734  0.561 -0.084	 0.088  0.038 -0.157	-0.02545
 0.950  0.050  0.070	 0.880  0.049  0.100	-0.015  0.381  0.036	 0.093 -0.001 -0.153	-0.02964
 0.950  0.000  0.070	 0.865  0.029  0.095	 0.275  1.033 -0.159	 0.092 -0.003 -0.153	-0.02926
 0.950 -0.050  0.070	 0.882 -0.026  0.092	 2.039  0.065 -0.480	 0.094 -0.005 -0.156	-0.03107
 0.950 -0.100  0.070	 0.877  0.011  0.088	 1.119  0.387 -0.001	 0.093 -0.003 -0.155	-0.03017
 0.950 -0.150  0.070	 0.869 -0.127  0.098	-1.138  0.499  0.120	 0.091 -0.017 -0.155	-0.02815
 0.950 -0.200  0.070	 0.803 -0.202  0.112	 0.367  0.039 -0.868	 0.083 -0.023 -0.153	-0.01957
 0.950 -0.250  0.070	 0.860  0.015  0.065	-0.058  0.732 -0.300	 0.091 -0.004 -0.156	-0.02854
 0.950 -0.300  0.070	 0.838 -0.241  0.122	-1.752  0.754 -0.093	 0.090 -0.027 -0.154	-0.02715
 0.950 -0.350  0.070	 0.826 -0.281  0.112	-1.539  0.645 -0.166	 0.090 -0.033 -0.157	-0.02743
 0.950 -0.400  0.070	 0.812 -0.313  0.119	-1.010  0.697 -0.290	 0.089 -0.037 -0.156	-0.02598
 0.950 -0.450  0.070	 0.805 -0.347  0.123	 1.736 -0.509 -0.958	 0.087 -0.044 -0.155	-0.02378
 0.950 -0.500  0.070	 0.737 -0.400  0.153	 1.658 -0.492 -1.227	 0.076 -0.049 -0.150	-0.01323
